iter,t_granted,state,P_total,Q_total,updated,n_feeders,Vmag,Vang_rad
1179,7.11,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1180,7.12,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1181,7.13,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1182,7.14,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1183,7.15,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1184,7.16,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1185,7.17,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1186,7.18,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1187,7.19,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1188,7.2,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1189,7.21,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1190,7.22,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1191,7.23,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1192,7.24,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1193,7.25,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1194,7.26,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1195,7.27,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1196,7.28,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1197,7.29,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1198,7.3,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1199,7.31,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1200,7.32,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1201,7.33,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1202,7.34,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1203,7.35,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1204,7.36,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1205,7.37,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1206,7.38,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1207,7.39,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1208,7.4,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1209,7.41,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1210,7.42,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1211,7.43,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1212,7.44,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1213,7.45,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1214,7.46,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1215,7.47,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1216,7.48,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1217,7.49,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1218,7.5,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1219,7.51,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1220,7.52,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1221,7.53,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1222,7.54,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1223,7.55,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1224,7.56,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1225,7.57,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1226,7.58,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1227,7.59,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1228,7.6,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1229,7.61,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1230,7.62,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1231,7.63,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1232,7.64,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1233,7.65,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1234,7.66,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1235,7.67,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1236,7.68,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1237,7.69,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1238,7.7,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1239,7.71,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1240,7.72,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1241,7.73,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1242,7.74,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1243,7.75,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1244,7.76,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1245,7.77,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1246,7.78,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1247,7.79,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1248,7.8,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1249,7.81,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1250,7.82,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1251,7.83,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1252,7.84,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1253,7.85,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1254,7.86,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1255,7.87,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1256,7.88,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1257,7.89,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1258,7.9,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1259,7.91,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1260,7.92,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1261,7.93,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1262,7.94,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1263,7.95,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1264,7.96,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1265,7.97,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1266,7.98,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1267,7.99,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1268,8.0,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1269,8.01,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1270,8.02,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1271,8.03,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1272,8.04,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1273,8.05,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1274,8.06,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1275,8.07,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1276,8.08,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1277,8.09,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1278,8.1,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1279,8.11,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1280,8.12,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1281,8.13,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1282,8.14,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1283,8.15,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1284,8.16,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1285,8.17,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1286,8.18,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1287,8.19,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1288,8.2,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1289,8.21,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1290,8.22,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1291,8.23,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1292,8.24,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1293,8.25,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1294,8.26,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1295,8.27,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1296,8.28,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1297,8.29,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1298,8.3,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1299,8.31,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1300,8.32,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1301,8.33,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1302,8.34,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1303,8.35,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1304,8.36,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1305,8.37,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1306,8.38,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1307,8.39,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1308,8.4,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1309,8.41,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1310,8.42,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1311,8.43,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1312,8.44,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1313,8.45,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1314,8.46,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1315,8.47,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1316,8.48,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1317,8.49,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1318,8.5,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1319,8.51,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1320,8.52,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1321,8.53,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1322,8.54,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1323,8.55,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1324,8.56,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1325,8.57,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1326,8.58,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1327,8.59,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1328,8.6,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1329,8.61,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1330,8.62,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1331,8.63,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1332,8.64,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1333,8.65,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1334,8.66,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1335,8.67,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1336,8.68,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1337,8.69,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1338,8.7,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1339,8.71,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1340,8.72,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1341,8.73,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1342,8.74,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1343,8.75,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1344,8.76,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1345,8.77,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1346,8.78,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1347,8.79,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1348,8.8,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1349,8.81,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1350,8.82,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1351,8.83,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1352,8.84,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1353,8.85,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1354,8.86,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1355,8.87,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1356,8.88,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1357,8.89,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1358,8.9,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1359,8.91,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1360,8.92,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1361,8.93,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1362,8.94,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1363,8.95,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1364,8.96,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1365,8.97,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1366,8.98,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1367,8.99,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1368,9.0,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1369,9.01,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1370,9.02,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1371,9.03,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1372,9.04,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1373,9.05,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1374,9.06,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1375,9.07,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1376,9.08,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1377,9.09,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1378,9.1,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1379,9.11,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1380,9.12,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1381,9.13,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1382,9.14,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1383,9.15,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1384,9.16,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1385,9.17,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1386,9.18,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1387,9.19,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1388,9.2,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1389,9.21,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1390,9.22,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1391,9.23,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1392,9.24,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1393,9.25,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1394,9.26,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1395,9.27,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1396,9.28,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1397,9.29,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1398,9.3,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1399,9.31,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1400,9.32,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1401,9.33,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1402,9.34,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1403,9.35,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1404,9.36,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1405,9.37,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1406,9.38,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1407,9.39,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1408,9.4,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1409,9.41,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1410,9.42,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1411,9.43,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1412,9.44,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1413,9.45,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1414,9.46,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1415,9.47,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1416,9.48,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1417,9.49,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1418,9.5,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1419,9.51,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1420,9.52,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1421,9.53,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1422,9.54,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1423,9.55,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1424,9.56,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1425,9.57,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1426,9.58,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1427,9.59,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1428,9.6,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1429,9.61,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1430,9.62,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1431,9.63,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1432,9.64,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1433,9.65,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1434,9.66,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1435,9.67,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1436,9.68,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1437,9.69,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1438,9.7,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1439,9.71,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1440,9.72,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1441,9.73,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1442,9.74,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1443,9.75,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1444,9.76,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1445,9.77,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1446,9.78,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1447,9.79,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1448,9.8,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1449,9.81,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1450,9.82,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1451,9.83,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1452,9.84,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1453,9.85,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1454,9.86,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1455,9.87,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1456,9.88,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1457,9.89,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1458,9.9,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1459,9.91,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1460,9.92,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1461,9.93,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1462,9.94,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1463,9.95,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1464,9.96,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1465,9.97,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1466,9.98,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1467,9.99,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1468,10.0,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
